kin_similarities,nonkin_similarities
0.98841316,0.5969259
0.9939162,0.95536566
0.99260366,0.73019993
0.999498,0.70075977
0.9987993,0.7327906
0.98764575,0.33739153
0.9916787,0.4626333
0.9978693,0.4438321
0.9978693,-0.22221337
0.9939021,0.18859045
0.9939021,0.0448416
0.99628603,0.40348858
0.9939162,0.81256473
0.9987993,0.71873546
0.99628603,0.9303591
0.9975018,0.6509615
0.98841316,0.85723627
0.9906897,-0.15004984
0.99736065,0.45540863
0.99312705,0.50704503
0.98841316,0.3259903
0.9916787,0.11430126
0.9906897,0.9318471
0.99260366,0.6802691
0.9975018,-0.107446
0.9926058,0.73592085
0.99260366,0.41807604
0.99312705,0.9224435
0.99260366,0.8183984
0.9906897,0.63480747
0.99347544,0.734496
0.9939687,0.6618453
0.9871913,0.10197342
0.99736065,0.54268825
0.9916787,0.4001174
0.98841316,0.99215454
0.99816465,-0.15454854
0.98764575,0.45683056
0.98841316,0.38214177
0.9926058,0.8019782
0.9871913,0.5291605
0.9950075,0.68387926
0.9983819,0.5468918
0.99260366,0.8043133
0.99816465,0.20656407
0.9950075,0.51337314
0.9950075,0.9656845
0.9983819,0.84324163
0.99312705,-0.44098604
0.99691457,0.8594804
0.98764575,0.62748945
0.9939021,-0.20235863
0.9950075,0.48018396
0.99312705,0.6683552
0.99347544,0.24212904
0.99260366,0.1753087
0.9939021,-0.0480199
0.9978693,0.47175905
0.9906897,-0.25814506
0.99736065,0.45744985
0.99736065,0.8869046
0.9987993,0.5724545
0.9916787,0.82804567
0.9939021,0.28204432
0.9978693,0.021790138
0.99841213,0.45610377
0.99736065,0.2575726
0.9871913,0.17529307
0.98841316,0.23279457
0.98764575,0.98781914
0.999498,-0.2930634
0.99691457,-0.08600281
0.99637496,0.7436859
0.98764575,0.024997655
0.9983819,0.36850867
0.98764575,0.19692653
0.9939687,0.542169
0.9939021,0.28291562
0.9871913,0.3101207
0.9016701,0.46272236
0.9579773,-0.014342498
0.90235823,0.4500326
0.9016701,0.72131145
0.9645991,0.37222934
0.9579773,0.6176896
0.92981523,0.45142457
0.7714019,0.77861285
0.8545208,0.650367
0.911236,0.6206377
0.91246283,-0.055245914
0.91246283,0.5700364
0.7714019,0.1210556
0.95528704,0.8198033
0.96392685,0.79662526
0.7869683,0.5831344
0.8190153,0.7659033
0.9681623,0.39427608
0.9600059,0.06846175
0.95528704,0.94296503
0.9468622,0.63176113
0.7844192,0.8013141
0.9035115,0.9818735
0.8529533,0.7093169
0.91246283,0.67221934
0.9468622,0.21146186
0.92788523,0.8065108
0.93070877,0.4299972
0.8244109,0.678569
0.97292197,0.03397888
0.9645991,0.28393912
0.9466736,0.76243854
0.9466736,0.84272504
0.97279483,0.14368065
0.8425523,0.7074826
0.9468622,0.755469
0.9093062,0.6592445
0.9675342,0.8884876
0.9600059,0.54586065
0.9093062,0.18051788
0.91968274,-0.123279765
0.9645991,0.55258286
0.93722737,-0.24302076
0.85680115,-0.2635541
0.8244109,0.37201554
0.90235823,0.70711297
0.95528704,-0.38472193
0.9378567,0.1910354
0.95726204,0.8169812
0.9071085,-0.112988226
0.89019704,0.8627213
0.93070877,0.48691738
0.9675342,0.49245697
0.90235823,0.65087193
0.8190153,0.5818318
0.9035115,0.16129974
0.9016701,0.13830277
0.9378567,0.64010334
0.9071085,0.53210175
0.9681623,0.7960239
0.9093062,0.4110766
0.9600059,0.39403623
0.92981523,0.57583964
0.9448714,0.88344395
0.9635752,0.4277108
0.95952433,0.44856897
0.8729845,0.63328815
0.9965289,0.6048309
0.9448714,0.70298475
0.74249744,0.29545647
0.97087806,0.7299305
0.9448714,0.1324118
0.8944353,0.6450391
0.7563698,0.6324545
0.98574287,0.5603676
0.98574287,0.93989176
0.97087806,0.2791232
0.9156536,0.5257313
0.9563907,0.84227896
0.9448714,0.841824
0.9198867,0.1983898
0.97087806,0.3073783
0.74249744,0.41963136
0.92445356,0.7317033
0.970827,0.7490389
0.95879775,0.4920044
0.9635752,0.5855925
0.9363514,0.7053522
0.9448714,0.45030037
0.9156536,0.6984173
0.95879775,0.43912357
0.8292876,0.62595373
0.928192,0.7971239
0.9315154,0.32954127
0.92445356,0.35190558
0.9793583,0.25591457
0.97341865,0.8006983
0.9479257,0.8918402
0.9479257,0.19250564
0.9448714,0.44128728
0.970827,0.7433224
0.89713633,0.73681635
0.8679429,0.91598487
0.9793583,0.48920363
0.9198867,0.91475296
0.851074,0.48341835
0.928192,0.33057028
0.9572364,0.11724278
0.9563907,0.18814048
0.9635752,0.46821955
0.9156536,0.6509524
0.9572364,0.032988675
0.74249744,0.67881733
0.8729845,0.4912072
0.8944353,0.5105584
0.9198867,0.58654255
0.92445356,0.6031352
0.95879775,0.77602184
0.8679429,0.7198285
0.9198867,0.56907684
0.9384886,0.6714375
0.9291852,0.42794377
0.9363514,0.75772583
0.9448714,0.3992759
0.95879775,0.80399275
0.7563698,0.22377889
0.92898065,-0.07098988
0.9297129,0.5845151
0.8313862,0.5783051
0.7699305,0.5120502
0.9527378,0.12913388
0.91204566,0.06089752
0.96045,0.041465104
0.96121633,0.70103526
0.9675883,0.89848626
0.9552757,0.5595393
0.9527378,0.8385142
0.8009667,0.38585472
0.9299529,-0.23865882
0.7689836,0.20006773
0.9011321,0.5777199
0.96402514,0.97053623
0.9299529,-0.27942973
0.8009667,0.81480694
0.95135677,0.7367205
0.8536135,0.7856967
0.9605824,-0.25741187
0.96402514,0.51084936
0.97214043,0.8520662
0.8521195,0.6785284
0.8536135,0.6675817
0.9059247,0.25006953
0.92898065,0.80626637
0.9297129,0.1663912
0.96402514,0.522966
0.94389933,0.43196267
0.9527378,0.92185867
0.8009667,0.6655514
0.9537548,0.53876114
0.8521195,0.40163568
0.9552757,0.30071282
0.9729644,0.23518015
0.9299529,0.20503356
0.7755985,0.48992014
0.9527378,0.27750772
0.96402514,0.5744986
0.83963007,0.27360505
0.8009667,0.6574101
0.919719,0.44199657
0.9714888,0.6670202
0.9714888,0.50232637
0.7689836,0.67743915
0.8313862,0.48082256
0.7699305,0.8338151
0.95135677,0.489002
0.9011321,0.37591878
0.91802937,0.8571374
0.8009667,0.016898178
0.7699305,0.5113245
0.92898065,0.08693957
0.5983739,0.8611105
0.47988644,0.827913
0.5920032,0.25615016
0.4546269,-0.30507243
0.47988644,0.14290659
0.38076556,0.4412325
0.30935764,0.48024815
0.5920032,0.6349293
0.5983739,0.30027413
0.4546269,0.4057005
0.43026227,0.5931314
0.4212585,-0.37997496
0.4193194,0.8753737
0.48380014,0.60351276
0.57574177,0.030119814
0.5983739,0.9109616
0.59376574,0.8417438
0.4546269,0.43783456
0.4546269,0.3762892
0.6598585,0.92952603
0.408792,0.043510176
0.24308814,-0.04734113
0.41744056,0.29352844
0.3215414,-0.012808656
0.408792,-0.37116235
0.3629241,0.3785708
0.28195512,-0.24756092
0.43946588,0.8502746
0.38396513,0.95671284
0.43946588,0.722898
0.41744056,0.50939566
0.43946588,-0.09147781
0.41744056,-0.051526092
0.2905929,0.81481344
0.24308814,0.0009629112
0.41744056,0.8052091
0.43946588,0.71958673
0.44234908,0.7504806
0.24308814,0.11170307
0.44234908,0.9260933
0.3215414,0.8530315
0.40949273,0.14235255
0.40047288,0.587596
0.38396513,0.64923584
0.28195512,-0.025581848
0.44234908,0.1811676
0.40047288,0.8869403
0.41744056,0.92603815
0.40047288,0.10706462
0.37410253,-0.21480897
0.77894783,0.9231472
0.7387283,-0.13084252
0.77894783,0.61237895
0.7963784,0.42060578
0.7387283,0.4498315
0.87236106,0.70442337
0.86742663,0.77650094
0.8178408,-0.04617378
0.82862556,0.07527609
0.77894783,0.33383954
0.77894783,0.6635359
0.8178408,0.55942553
0.7963784,0.730472
0.86742663,0.67950016
0.86742663,0.8702167
0.77179384,0.5156637
0.7387283,0.61455214
0.7387283,0.37267378
0.77894783,0.41898075
0.86742663,0.49721476
0.82862556,0.48582456
0.78603965,0.007802937
0.86291885,0.45204842
0.8878021,0.1937662
0.88812065,0.4454065
0.84964275,-0.22910738
0.8843453,0.47991157
0.88812065,-0.16270885
0.8521814,0.6353956
0.83367,-0.04258463
0.83367,0.49799085
0.88812065,-0.28168657
0.8521814,0.9188062
0.8878021,0.6750443
0.8593654,0.6905972
0.89909184,0.38624668
0.8983942,0.55227137
0.8963604,0.8539524
0.89909184,0.18960223
0.8593654,-0.060284942
0.8859422,0.7055118
0.8963604,0.5756502
0.8963604,0.92349446
0.89475435,0.35518533
0.8983942,0.2822371
0.8521814,0.6882523
0.84964275,0.5030769
0.8859422,0.9203564
0.85613024,0.35764185
0.87865543,0.32798463
0.7975146,0.730319
0.829165,0.6351875
0.7898287,0.26489082
0.87865543,-0.21485938
0.8535229,0.681577
0.83631176,0.88792795
0.89214826,0.88156486
0.87076735,0.7912614
0.87447166,0.83440256
0.8535229,0.7721727
0.89672387,0.77833736
0.81288767,-0.27919036
0.7898287,0.8435829
0.830511,0.77420264
0.7898287,0.39839864
0.71407425,0.024690256
0.71407425,0.5124177
0.7898287,0.5635284
0.89214826,0.5208854
0.83096486,0.8604348
0.87447166,0.3746612
0.7975146,0.48407868
0.830511,0.8030094
0.829165,0.44068798
0.71407425,0.36536914
0.830511,0.1516622
0.81288767,0.8650332
0.802456,0.79257905
0.8372704,0.69927555
0.79099345,0.9200905
0.5303085,0.9560089
0.7486909,0.8134078
0.5303085,0.3775891
0.79099345,0.6388054
0.59743285,0.57758373
0.8372704,0.9422104
0.79099345,0.28352898
0.802456,-0.0825504
0.802456,0.6013615
0.85848135,0.8020377
0.8390921,0.52791536
0.8068129,0.51451826
0.7552186,0.49142098
0.8068129,0.50033784
0.5959459,0.9326831
0.8313407,0.29823804
0.5959459,0.98297024
0.7552186,0.5375527
0.6212826,0.28134975
0.5344053,0.6055074
0.8313407,0.54427624
0.5344053,0.38585097
0.7875601,0.44396186
0.6212826,0.14297064
0.8390921,0.56281066
0.63452196,0.5908835
0.83328176,0.16510573
0.8246466,0.2278192
0.84645015,0.57336605
0.83328176,0.8774278
0.8580448,0.40240702
0.8325336,-0.0195407
0.8485921,-0.22894418
0.83328176,0.8143621
0.88217616,0.91999674
0.84645015,0.3531381
0.8325336,0.8738207
0.6506145,0.28007436
0.8246466,0.7486909
0.60536,0.52056706
0.83328176,0.3138055
0.97443354,0.7363869
0.98636013,0.8035047
0.967593,0.40494597
0.98636013,0.9109986
0.967593,0.7498096
0.98636013,-0.04420639
0.97529125,0.921523
0.967593,0.67669064
0.97529125,0.2891526
0.9866447,-0.18399708
0.98636013,0.6600238
0.9613762,0.66870296
0.997113,0.3832141
0.97443354,0.35777274
0.997113,-0.25740367
0.98636013,0.34706312
0.9613762,0.47180513
0.9613762,0.8104949
0.97529125,0.32277417
0.98636013,0.8210995
0.997113,0.6353024
0.97529125,-0.4206871
0.9613762,0.5148995
0.9613762,0.758135
0.9816221,0.293452
0.98533785,0.012390893
0.9822452,0.11541338
0.951453,0.6608027
0.9822452,0.121991605
0.9822452,-0.18352954
0.9948955,0.65804255
0.9481397,0.67497444
0.9822452,0.4890951
0.99088776,0.8442549
0.97502273,-0.21281199
0.9481397,0.194518
0.951453,-0.29493952
0.951453,0.68263674
0.9948955,0.7182018
0.99088776,0.7745746
0.9809837,0.8174615
0.9947766,0.6323718
0.9947766,0.31998453
0.9809837,0.36973333
0.9947766,0.47527087
0.9822452,0.2586366
0.9947766,0.7071265
0.9809837,0.003973566
0.9809837,0.8030076
0.97502273,0.52444535
0.9897082,0.16079728
0.9481397,-0.24597126
0.9822452,0.7206012
0.97502273,0.43559852
0.9897082,0.16669385
0.9816221,0.804212
0.97502273,0.31967625
0.951453,0.8069633
0.9897082,0.10528578
0.9822452,0.67908955
0.99088776,0.53948534
0.9809837,0.3292388
0.9897082,0.7939776
0.98533785,0.5155043
0.9816221,0.61980873
0.9947766,0.6099795
0.951453,0.7390346
0.9809837,0.79908156
0.9809837,0.75108933
0.9481397,0.18329692
0.99088776,0.45719874
0.9822452,0.16408205
0.99921054,0.0071840305
0.98827505,0.22135119
0.9971101,0.4433635
0.99921054,-0.12124198
0.99271345,-0.03290237
0.98942864,0.29383153
0.9971101,-0.09657631
0.99436843,0.63322175
0.98942864,-0.06442109
0.98942864,-0.22578059
0.99436843,-0.35226315
0.98827505,0.6528404
0.99271345,0.3816495
0.9971101,0.9785612
0.99271345,-0.07810105
0.99921054,0.4761824
0.9971101,0.8153466
0.98942864,0.83912975
0.99436843,0.21582676
0.99921054,0.9203762
0.99921054,0.6667871
0.99921054,0.6651645
0.99921054,0.7117891
0.9971101,0.4908416
0.99436843,0.64912426
0.98942864,-0.07919968
0.99271345,0.14724252
0.98827505,0.12214615
0.9971101,0.4651702
0.98827505,-0.2063956
0.99271345,0.17511968
0.99436843,-0.09422277
0.98942864,0.6480667
0.99921054,0.96022195
0.99271345,0.14695421
0.98827505,0.8949667
0.8763892,0.5513685
0.92774856,0.5553857
0.54795694,0.63961935
0.54795694,0.91398144
0.8763892,0.07758996
0.86566603,0.42098844
0.9516406,0.6408106
0.75096285,0.7819899
0.94104064,0.6387938
0.5325919,0.45766053
0.8269894,0.5994985
0.85105264,0.29602516
0.7607188,0.7870162
0.8036628,0.7157339
0.86402917,0.5153847
0.8901484,0.25584748
0.7607188,0.94452935
0.9516406,0.67492414
0.95429915,-0.46190414
0.9061857,0.9523881
0.892557,0.46349692
0.54795694,-0.23896685
0.8763892,0.4640172
0.86402917,0.46403015
0.95429915,-0.44807988
0.8036628,0.6947515
0.8901484,0.621358
0.8763892,0.4873162
0.8678757,-0.25203797
0.77222323,0.6895262
0.8269894,0.06753384
0.85105264,0.1622558
0.86402917,0.84909016
0.7607188,0.27669346
0.5325919,0.4838455
0.92774856,0.9254252
0.9061857,0.31239915
0.7607188,-0.098183915
0.92774856,0.97388846
0.7607188,0.769251
0.5325919,0.61066973
0.94104064,0.67022395
0.54795694,0.18469611
0.54795694,0.8729204
0.9516406,0.52219737
0.90170497,0.9846483
0.85105264,0.27867568
0.95429915,-0.031918492
0.8269894,0.43076918
0.86566603,0.5767779
0.8269894,0.5739992
0.91188955,0.92714137
0.86566603,0.42297122
0.5762034,-0.046882614
0.41110116,-0.39766008
0.81309396,0.6967124
0.81505764,0.92507935
0.78097343,-0.019736357
0.8584082,0.8038578
0.5451014,-0.20559245
0.79366696,-0.16481876
0.41110116,-0.10929852
0.8196652,0.3887716
0.6725273,-0.19588917
0.78097343,0.7638904
0.9442417,0.40533942
0.46339777,0.75925267
0.46339777,0.775094
0.8584082,-0.16943674
0.8584082,0.39664257
0.41110116,0.5604644
0.9442417,0.3802268
0.41110116,0.3537594
0.89797324,0.7940934
0.8726088,0.2509902
0.78097343,0.02294397
0.7877112,0.8982343
0.9442417,0.32903874
0.66063046,0.45856997
0.7877112,0.7996958
0.8584082,0.86792284
0.6725273,0.54458654
0.7269308,0.2325087
0.35190287,0.474109
0.7635371,0.25681773
0.6159733,0.44955558
0.7635371,0.35491937
0.46339777,-0.031239145
0.89954996,0.55465233
0.81309396,0.7116235
0.8295839,0.9459082
0.5451014,0.72679925
0.8295839,0.8165492
0.89797324,0.73323274
0.8726088,-0.36219883
0.89797324,0.91328377
0.5451014,0.5748615
0.8584082,0.76431656
0.6725273,0.8000066
0.89323205,0.4737819
0.9808819,0.9332518
0.95887387,0.68873477
0.97792804,0.87390584
0.9890841,0.47608155
0.9884142,0.43184757
0.8919985,0.7226771
0.8975665,0.4898546
0.95887387,0.33332896
0.9808819,0.045399565
0.89323205,0.48145512
0.9884142,0.41190797
0.94408107,-0.3488107
0.95479584,-0.4001972
0.9884142,-0.069194086
0.8975665,0.5930409
0.9808819,0.82460165
0.97792804,0.6607616
0.9808819,0.6367179
0.95479584,0.43732402
0.98033357,0.8524848
0.8803934,0.7413449
0.89323205,0.46174064
0.89323205,0.9102577
0.95479584,0.758707
0.95887387,0.59441257
0.97792804,-0.06004139
0.94408107,0.7328781
0.98033357,0.5074861
0.8919985,0.13381304
0.8975665,0.6231415
0.9270343,0.3771302
0.8919985,0.3492682
0.9808819,0.6586702
0.95887387,0.47616255
0.9890841,0.73235965
0.97792804,0.06547734
0.8907531,0.20196846
0.90886486,0.44456673
0.90886486,0.66785777
0.9808819,0.5484444
0.8803934,0.6953962
0.8803934,0.753996
0.89323205,0.3595686
0.94408107,0.531892
0.90886486,0.32411107
0.89323205,-0.15831175
0.9884142,0.5508229
0.8907531,0.5765597
0.95479584,0.5354055
0.8803934,0.7281085
0.8907531,0.08036293
0.8803934,-0.08921526
0.90886486,-0.23922265
0.8907531,-0.18705626
0.9808819,0.4928777
0.98033357,0.8910141
0.9808819,0.8722719
0.8919985,0.3071012
0.9270343,0.625314
0.9174012,0.8751019
0.77243006,0.59118056
0.80257773,0.5567091
0.9174012,0.512738
0.9074874,0.39672935
0.9074874,0.52370816
0.9074874,0.049060285
0.77243006,0.42300174
0.77243006,0.35574126
0.80257773,0.91575897
0.9174012,-0.26286367
0.9174012,0.3866138
0.954764,-0.0388399
0.9074557,0.048737932
0.9074557,-0.21338528
0.954764,0.27438143
0.54177004,0.22817549
0.7460515,0.18172626
0.7764065,0.51306355
0.7764065,0.5041106
0.9176466,0.9421022
0.84345,-0.119474664
0.9176466,0.3319783
0.84345,-0.17179838
0.84345,0.12600866
0.88491476,-0.42905864
0.9667311,0.28625906
0.8739934,0.6239884
0.90670204,0.6661525
0.94746006,0.8268427
0.8578942,0.5352537
0.92884594,0.3038831
0.90670204,0.34130317
0.7864734,0.90577996
0.8410913,0.7024155
0.9058143,0.9589724
0.9687567,0.6574527
0.9147705,0.24873665
0.81125605,0.50828904
0.9318887,0.83039784
0.74591774,0.8065858
0.8460028,0.28992566
0.90670204,0.47258624
0.8460028,0.6355982
0.967346,0.62631583
0.74591774,0.95200956
0.9423284,0.4321366
0.8428665,0.82532775
0.79254216,0.4647404
0.91393757,0.75347745
0.87565863,0.32803375
0.9022469,0.33471024
0.837414,0.53805757
0.8518362,0.13676639
0.6695101,0.6674615
0.92884594,0.0687631
0.94397503,0.4491616
0.87898636,0.6940955
0.7677101,0.72256356
0.90670204,0.7239667
0.9316487,-0.25524223
0.90670204,0.31293067
0.9154421,0.9233236
0.9253903,0.1058131
0.9253903,0.7330489
0.96625316,0.20213176
0.87898636,0.16624111
0.9154421,0.5566994
0.6695101,0.43446943
0.837414,0.701554
0.88022983,0.8009182
0.9316487,0.9658315
0.91393757,0.15005931
0.932672,0.91059685
0.8851852,0.7704525
0.74591774,0.84804046
0.72102594,0.51266664
0.8547565,0.6614856
0.8694408,0.61160314
0.87898636,0.81102586
0.95857644,-0.059933063
0.9316487,0.7591013
0.90672594,0.5255196
0.89457303,0.52122486
0.7879242,-0.30785286
0.9253903,0.077681586
0.93568873,-0.056025192
0.9420255,0.20839539
0.87380683,-0.26311368
0.8867185,0.30270034
0.87380683,0.44573885
0.89457303,0.5967629
0.7879242,0.63797677
0.8867185,0.5113208
0.6695101,0.24884692
0.95857644,0.69055474
0.837414,0.79335815
0.71526134,0.7552791
0.72635067,0.7868812
0.8518362,0.35632414
0.81972873,0.80190754
0.8518362,0.82456833
0.8428665,0.60231674
0.94397503,0.0797908
0.7916555,0.46032977
0.9253903,0.579767
0.92884594,0.8269408
0.6695101,0.7216196
0.7916555,0.55562735
0.9022469,0.20695867
0.8578942,0.109947324
0.79254216,0.4692516
0.6695101,0.1697577
0.79829645,0.19494662
0.79254216,0.637287
0.8466561,0.29072273
0.77197105,0.6253407
0.967346,0.62254655
0.9251616,0.6763596
0.8867185,0.3284977
0.71526134,0.86844504
0.6695101,0.67920625
0.94296074,0.025646172
0.71839285,0.3874255
0.88103336,0.10009148
0.8889591,0.19068155
0.88103336,0.11622034
0.92926246,0.7826487
0.7021651,0.56786305
0.81935453,0.48143256
0.7021651,0.21185872
0.81935453,0.6441456
0.7772341,0.43217894
0.83008814,0.89772654
0.9024788,0.20340568
0.8096533,0.40159127
0.92497814,0.51494753
0.8108835,0.82011753
0.7926572,0.68697655
0.88103336,0.68315303
0.91190666,0.7810492
0.92038935,0.737802
0.8071078,0.36883014
0.84212774,0.5659346
0.9024788,0.5161761
0.7772341,0.16409588
0.6951116,0.5870701
0.9024788,0.38310647
0.84212774,0.29478317
0.72097045,0.6661327
0.85004485,0.48557788
0.92926246,0.5157709
0.9075848,0.43289077
0.738189,-0.18216
0.7208512,0.7142225
0.92497814,0.58747846
0.91190666,0.65703183
0.8272188,0.48860273
0.8272188,0.23350288
0.7559286,-0.24695632
0.88103336,0.8068318
0.7021651,0.37664586
0.88103336,0.8144448
0.8889591,0.5990371
0.91190666,0.33866316
0.7315193,0.5266902
0.9024788,0.26734188
0.6951116,0.55569315
0.91190666,0.26556075
0.738189,0.798813
0.990848,0.20548452
0.9818704,0.7806939
0.9960984,0.587492
0.993132,0.3832084
0.9963704,0.69438785
0.9279989,0.40053627
0.9960984,0.44785574
0.98970175,0.361191
0.9393149,0.8899677
0.9774215,0.666778
0.9393149,0.66094255
0.9393149,-0.43225402
0.990848,0.26155663
0.96273583,0.60836613
0.9752232,0.6711298
0.93799835,0.5470143
0.94627297,-0.021981489
0.9279989,0.5697479
0.96273583,0.82374215
0.9393149,0.5877789
0.94627297,0.73647106
0.98970175,0.11973977
0.9774215,0.8118958
0.9774215,0.12056002
0.9279989,0.35383624
0.9886936,0.70173556
0.990848,0.8576027
0.98893166,0.7998638
0.9959595,0.642588
0.9774215,0.6784288
0.9963704,0.94436413
0.98893166,0.38493672
0.9960984,0.06060942
0.9752232,0.30094486
0.9774215,0.3325948
0.993132,0.70374084
0.9959595,0.4313591
0.96273583,0.6855775
0.9774215,0.17181613
0.9774215,-0.2655116
0.9752232,0.133776
0.93799835,0.7500347
0.9752232,0.57465696
0.9473139,0.7078459
0.9960984,-0.17689395
0.9963704,0.9815901
0.9279989,0.19732785
0.96273583,0.82067144
0.993132,0.48941535
0.96273583,0.48170203
0.9752232,0.83019185
0.9279989,0.17448771
0.9774215,0.6511899
0.9818704,-0.106489725
0.993132,-0.17107642
0.96273583,0.45127112
0.9960984,0.8518362
0.993132,0.76069295
0.9963704,0.36421314
0.93799835,-0.33648884
0.9960984,-0.25209016
0.9963704,0.37831503
0.9989531,0.96667165
0.98893166,-0.011057798
0.9989531,0.75264394
0.9989531,0.6915146
0.94627297,0.38887277
0.9963704,0.77940375
0.9989531,0.35943988
0.9752232,0.03291657
0.9818704,0.9302802
0.98893166,0.35900748
0.990848,0.5166958
0.993132,0.44715303
0.9963704,-0.12627439
0.9886936,0.8780863
0.9959595,0.24607375
0.96273583,0.28069144
0.98893166,0.6734568
0.990848,0.23047441
0.9473139,0.013710552
0.990848,0.2919644
0.9959595,0.41542265
0.93799835,0.998454
0.96273583,0.87869906
0.94627297,0.8601472
0.990848,-0.026009679
0.9960984,0.2917031
0.9279989,0.97322273
0.98970175,0.77345765
0.9393149,0.2888356
0.9279989,0.5587903
0.98970175,0.6227407
0.9960984,0.07555273
0.9989531,0.8395533
0.94627297,0.31364304
0.6428518,0.41072947
0.26114315,0.06994701
0.6428518,0.77141786
0.2785952,0.7246785
0.5355607,0.15095586
0.5355607,0.8665327
0.2785952,0.2126418
0.57713825,0.26374075
0.26114315,0.38326582
0.2785952,-0.32018143
0.69068336,0.89571404
0.6428518,0.41146192
0.2785952,-0.11181028
0.57713825,0.14976549
0.68117803,0.8665242
0.6428518,-0.2956294
0.68117803,0.87036246
0.68117803,0.50790626
0.6678823,0.3644262
0.6678823,0.82826847
0.6447409,0.7508817
0.6447409,0.72216666
0.51980853,0.20676869
0.51980853,0.89482003
0.8131433,-0.021545865
0.73476297,0.8954606
0.27317676,0.051554114
0.2790255,-0.25517827
0.26096573,0.079041846
0.81794876,0.38552666
0.68072414,0.74657845
0.58817726,0.8341234
0.73476297,0.20363857
0.73476297,0.02005816
0.80914134,0.2798429
0.8131433,0.21724899
0.15153003,0.229745
0.2790255,-0.019124672
0.58817726,0.37388623
0.8438525,0.6871951
0.8232536,0.5169611
0.86470103,0.020851102
0.26096573,0.69606555
0.76861006,0.4528696
0.90694135,0.33989206
0.68072414,-0.04699007
0.8438525,0.7317186
0.5576887,0.42998368
0.76861006,0.4977796
0.8888912,0.5031606
0.79888976,0.5478109
0.73476297,0.16142431
0.84388614,0.6278148
0.73476297,0.59492236
0.79809064,0.8955258
0.60982424,0.8791323
0.8438525,0.44847223
0.80914134,0.93330073
0.6721613,0.5295477
0.81058586,0.43356377
0.8438525,0.5493473
0.8232536,0.6899328
0.90694135,0.51005256
0.30911624,0.35793498
0.8888912,0.68940955
0.8438525,0.9261031
0.27317676,0.7045535
0.26096573,0.24190912
0.59705925,0.7503781
0.60982424,-0.047760893
0.84388614,0.29371494
0.7873899,0.7308404
0.9350196,0.48324382
0.7534186,0.22584191
0.6747273,0.6070057
0.8302705,-0.37550256
0.7273214,0.30880785
0.91190374,0.49652237
0.87252486,0.9507843
0.88678825,-0.037381213
0.7029927,0.4113348
0.9350196,0.8419652
0.87068605,0.41784397
0.87068605,-0.09794856
0.7941671,0.83056355
0.91190374,0.4979196
0.6747273,0.65252864
0.7941671,0.6648665
0.87252486,-0.28866
0.87068605,0.8591907
0.8153887,0.4611321
0.7995143,0.9139871
0.87068605,0.20488901
0.62289023,0.3007787
0.83898216,0.2789441
0.88588333,0.52827036
0.7995143,0.79128635
0.92481756,0.90238416
0.8589262,0.6566365
0.7534186,0.52279854
0.90092754,0.20699793
0.920732,0.116359755
0.87252486,0.47972202
0.6747273,0.71495014
0.83603805,0.9649618
0.92481756,0.964592
0.7948855,0.5825628
0.920732,0.046459064
0.7029927,-0.014344352
0.92481756,0.17309445
0.8589262,0.57107544
0.87252486,0.28809357
0.8302705,-0.429153
0.920732,0.38055512
0.88588333,-0.20376785
0.7570895,0.15515721
0.7273214,0.5296475
0.9004112,0.8591918
0.8969568,0.118074566
0.9577794,0.6056427
0.9495498,0.9119301
0.9476418,-0.3034972
0.80063933,0.43823385
0.91626763,0.42541173
0.84475005,-0.13495964
0.9577794,0.56029063
0.9106587,0.41065714
0.9425101,0.2980897
0.80063933,0.6463759
0.8969568,0.7240615
0.91957974,-0.07127502
0.92760694,0.84934425
0.89266825,0.10278586
0.8116175,0.7612276
0.9004112,-0.3903821
0.8663742,0.26760024
0.8355658,0.7725872
0.7273873,0.3858117
0.92760694,0.24381027
0.9476418,0.79672
0.80063933,0.86183596
0.8833228,0.27099502
0.94384336,0.28585473
0.79980385,0.40445897
0.9504001,0.6500986
0.8262826,0.10697713
0.94384336,0.079928085
0.9425101,0.31895432
0.9476418,0.5879318
0.8788406,0.8109209
0.96378005,0.8044451
0.9493679,0.8754333
0.9106587,0.6111195
0.73839605,0.609975
0.93439645,0.6935195
0.79980385,0.83703005
0.93439645,0.1540339
0.84475005,0.23064195
0.92760694,0.26306275
0.8833228,-0.23131879
0.96634555,-0.29609752
0.9493679,0.81476974
0.9504001,-0.35022092
0.96378005,-0.43236995
0.91626763,0.505707
0.84475005,0.21188937
0.9476418,0.40401006
0.93439645,-0.046203792
0.8663742,0.8723893
0.73839605,-0.23948583
0.9106587,0.46879572
0.87548286,0.9649618
0.9107444,0.7149421
0.7309073,0.07211263
0.90220976,0.66908914
0.7241795,0.68409526
0.91946095,0.4045882
0.8808687,-0.086035274
0.8836962,0.6695254
0.8698933,0.3540898
0.8836962,-0.113225855
0.8793597,-0.30824804
0.9212326,0.121429935
0.8698933,0.3104154
0.87536985,0.6977501
0.8808687,0.27518818
0.86991346,0.021310367
0.62553155,0.36717954
0.7309073,0.7539229
0.87548286,-0.004381194
0.8397665,0.44744277
0.87536985,0.5408643
0.93383235,0.55980706
0.93383235,0.20350185
0.8836962,0.47453564
0.90220976,-0.3452103
0.62553155,0.2601762
0.9212326,0.8682219
0.91946095,0.72715163
